JPT,powiat,70+ lat,12-19 lat,20-39 lat,40-59 lat,60-69 lat,population,total_full,percent full,total_1d,nazwa,wojew,typ_p
JPT_0225052,zgorzelecki,353,67,354,635,503,6030,1467,"24,3",1912,Sulików,dolnośląskie,<20k
JPT_3012011,krotoszyński,216,49,244,317,212,2831,747,"26,4",1038,Sulmierzyce,wielkopolskie,<20k
JPT_1009082,pajęczański,401,39,259,517,341,4421,1222,"27,6",1557,Sulmierzyce,łódzkie,<20k
JPT_0807043,sulęciński,1436,332,1747,2445,1605,15633,6110,"39,1",7565,Sulęcin,lubuskie,<20k
JPT_2205072,kartuski,324,74,469,623,388,5616,1305,"23,2",1878,Sulęczyno,pomorskie,<20k
JPT_2002093,białostocki,1180,232,1411,2391,1287,16003,5845,"36,5",6501,Supraśl,podlaskie,<20k
JPT_2002103,białostocki,178,13,132,209,134,1937,579,"29,9",666,Suraż,podlaskie,<20k
JPT_0618082,tomaszowski (lubelskie),617,47,388,708,580,7384,1880,"25,5",2340,Susiec,lubelskie,<20k
JPT_2807063,iławski,799,118,850,1411,1107,12634,2986,"23,6",4285,Susz,warmińsko-mazurskie,<20k
JPT_2410062,pszczyński,745,255,1372,1915,952,12469,3954,"31,7",5239,Suszec,śląskie,<20k
JPT_2063000,Suwałki,5080,838,5604,8862,6076,69639,22765,"32,7",26460,Suwałki,podlaskie,50k-100k
JPT_2012072,suwalski,432,97,593,1041,506,7826,2281,"29,1",2669,Suwałki,podlaskie,<20k
JPT_1209073,myślenicki,876,314,1651,2246,1145,15061,4721,"31,3",6232,Sułkowice,małopolskie,<20k
JPT_1206132,krakowski,523,100,596,867,472,5807,1917,33,2558,Sułoszowa,małopolskie,<20k
JPT_0620122,zamojski,394,29,227,410,352,4401,1153,"26,2",1412,Sułów,lubelskie,<20k
JPT_3021163,poznański,3911,1719,8079,10421,4586,52206,21810,"41,8",28716,Swarzędz,wielkopolskie,50k-100k
JPT_0214073,oleśnicki,1497,309,1599,2365,1510,16819,5959,"35,4",7280,Syców,dolnośląskie,<20k
JPT_1411092,makowski,267,42,259,439,330,3228,993,"30,8",1337,Sypniewo,mazowieckie,<20k
JPT_1019023,zduńskowolski,718,100,678,1016,654,7287,2158,"29,6",3166,Szadek,łódzkie,<20k
JPT_1211142,nowotarski,467,77,443,626,394,11115,1386,"12,5",2007,Szaflary,małopolskie,<20k
JPT_3001053,chodzieski,561,121,655,1065,649,7513,1860,"24,8",3051,Szamocin,wielkopolskie,<20k
JPT_3024073,szamotulski,2716,804,4070,5404,3044,30188,12144,"40,2",16038,Szamotuły,wielkopolskie,20k-50k
JPT_0607062,kraśnicki,465,56,298,548,426,5733,1439,"25,1",1793,Szastarka,lubelskie,<20k
JPT_0808042,świebodziński,256,63,327,521,327,3845,1191,31,1494,Szczaniec,lubuskie,<20k
JPT_1404052,gostyniński,387,38,348,560,381,4839,1225,"25,3",1714,Szczawin Kościelny,mazowieckie,<20k
JPT_1211023,nowotarski,581,88,603,942,602,7145,2284,32,2816,Szczawnica,małopolskie,<20k
JPT_0221031,wałbrzyski,744,116,510,875,666,5534,2502,"45,2",2911,Szczawno-Zdrój,dolnośląskie,<20k
JPT_0620133,zamojski,889,65,661,1066,890,11083,2892,"26,1",3571,Szczebrzeszyn,lubelskie,<20k
JPT_3262000,Szczecin,46583,8650,49266,62781,40141,398255,177424,"44,6",207424,Szczecin,zachodniopomorskie,>100k
JPT_3215011,szczecinecki,4576,767,3630,5858,4391,39827,16781,"42,1",19222,Szczecinek,zachodniopomorskie,20k-50k
JPT_2416083,zawierciański,834,85,609,1018,853,7538,2752,"36,5",3399,Szczekociny,śląskie,<20k
JPT_1001072,bełchatowski,615,59,536,1000,562,8209,2121,"25,8",2772,Szczerców,łódzkie,<20k
JPT_1204073,dąbrowski,850,118,871,1429,803,13103,3258,"24,9",4071,Szczucin,małopolskie,<20k
JPT_2004053,grajewski,418,27,329,561,423,5994,1543,"25,7",1758,Szczuczyn,podlaskie,<20k
JPT_1202072,brzeski (małopolskie),675,100,640,1047,721,9407,2428,"25,8",3183,Szczurowa,małopolskie,<20k
JPT_1427062,sierpecki,350,46,277,529,351,4245,1213,"28,6",1553,Szczutowo,mazowieckie,<20k
JPT_2402011,bielski (śląskie),505,92,581,829,503,5710,1892,"33,1",2510,Szczyrk,śląskie,<20k
JPT_0208143,kłodzki,556,62,471,798,787,7185,2094,"29,1",2674,Szczytna,dolnośląskie,<20k
JPT_3007102,kaliski,554,69,452,802,520,7797,1660,"21,3",2397,Szczytniki,wielkopolskie,<20k
JPT_2817011,szczycieński,2612,388,2056,3341,2545,22813,8770,"38,4",10942,Szczytno,warmińsko-mazurskie,20k-50k
JPT_1411102,makowski,336,44,319,516,293,3634,1094,"30,1",1508,Szelków,mazowieckie,<20k
JPT_2215092,wejherowski,801,407,1757,2732,1108,18620,5424,"29,1",6805,Szemud,pomorskie,<20k
JPT_2013093,wysokomazowiecki,672,69,484,854,585,6840,2323,34,2664,Szepietowo,podlaskie,<20k
JPT_1216162,tarnowski,522,64,472,763,488,7888,1835,"23,3",2309,Szerzyny,małopolskie,<20k
JPT_0206041,karkonoski,644,95,519,840,741,6653,2200,"33,1",2839,Szklarska Poręba,dolnośląskie,<20k
JPT_0812023,wschowski,312,76,363,562,400,5019,1284,"25,6",1713,Szlichtyngowa,lubuskie,<20k
JPT_0810073,żagański,1826,260,1447,2506,1785,20367,6223,"30,6",7824,Szprotawa,lubuskie,20k-50k
JPT_1413072,mławski,270,34,245,419,300,4070,778,"19,1",1268,Szreńsk,mazowieckie,<20k
JPT_2001072,augustowski,412,48,288,474,388,4996,1193,"23,9",1610,Sztabin,podlaskie,<20k
JPT_2216053,sztumski,1534,390,1755,2620,1878,18182,6774,"37,3",8177,Sztum,pomorskie,<20k
JPT_2210052,nowodworski (pomorskie),314,73,387,543,387,3622,1405,"38,8",1704,Sztutowo,pomorskie,<20k
JPT_0410053,nakielski,1898,541,2662,3805,2209,24917,8668,"34,8",11115,Szubin,kujawsko-pomorskie,20k-50k
JPT_2011102,sokólski,318,26,152,323,228,2812,927,33,1047,Szudziałowo,podlaskie,<20k
JPT_1416092,ostrowski (mazowieckie),155,28,139,245,149,1630,508,"31,2",716,Szulborze Wielkie,mazowieckie,<20k
JPT_2014042,zambrowski,341,42,277,454,322,4759,1090,"22,9",1436,Szumowo,podlaskie,<20k
JPT_1430053,szydłowiecki,1519,175,1365,1958,1591,18505,5008,"27,1",6608,Szydłowiec,mazowieckie,<20k
JPT_1413082,mławski,309,58,354,546,360,4537,1090,24,1627,Szydłowo,mazowieckie,<20k
JPT_3019062,pilski,438,217,847,1475,778,9341,2652,"28,4",3755,Szydłowo,wielkopolskie,<20k
JPT_2612083,staszowski,396,41,334,515,425,4590,1241,27,1711,Szydłów,świętokrzyskie,<20k
JPT_2012082,suwalski,302,30,223,369,243,3884,885,"22,8",1167,Szypliszki,podlaskie,<20k
JPT_1003032,łaski,534,73,408,783,519,6343,1589,"25,1",2317,Sędziejowice,łódzkie,<20k
JPT_2602063,jędrzejowski,1215,223,1210,1868,1427,12352,4449,36,5943,Sędziszów,świętokrzyskie,<20k
JPT_1815043,ropczycko-sędziszowski,1556,183,1413,2160,1237,23865,5865,"24,6",6549,Sędziszów Małopolski,podkarpackie,20k-50k
JPT_1205092,gorlicki,331,50,350,585,354,4937,1370,"27,7",1670,Sękowa,małopolskie,<20k
JPT_2801063,bartoszycki,498,95,451,737,609,6080,1800,"29,6",2390,Sępopol,warmińsko-mazurskie,<20k
JPT_0413023,sępoleński,1406,370,1659,2394,1576,15761,6269,"39,8",7405,Sępólno Krajeńskie,kujawsko-pomorskie,<20k
JPT_1208072,miechowski,399,57,324,542,358,3487,1351,"38,7",1680,Słaboszów,małopolskie,<20k
JPT_0812013,wschowski,959,143,927,1584,1131,12639,3568,"28,2",4744,Sława,lubuskie,<20k
JPT_0601142,bialski,197,17,172,234,197,2263,741,"32,7",817,Sławatycze,lubelskie,<20k
JPT_2401081,będziński,679,154,636,1138,767,6935,2998,"43,2",3374,Sławków,śląskie,<20k
JPT_1007072,opoczyński,549,107,609,924,575,7645,2012,"26,3",2764,Sławno,łódzkie,<20k
JPT_3213021,sławieński,1389,199,1060,1714,1346,12357,4784,"38,7",5708,Sławno,zachodniopomorskie,<20k
JPT_3216052,świdwiński,320,53,264,450,382,3977,1129,"28,4",1469,Sławoborze,zachodniopomorskie,<20k
JPT_1206123,krakowski,1141,234,1397,2082,1163,13557,4262,"31,4",6017,Słomniki,małopolskie,<20k
JPT_1207112,limanowski,244,52,518,605,243,6815,1219,"17,9",1662,Słopnice,małopolskie,<20k
JPT_0807032,sulęciński,261,47,364,547,368,4774,1159,"24,3",1587,Słońsk,lubuskie,<20k
JPT_1419112,płocki,317,38,258,426,287,4415,932,"21,1",1326,Słubice,mazowieckie,<20k
JPT_0805053,słubicki,1633,356,2277,3305,1929,20145,7579,"37,6",9500,Słubice,lubuskie,20k-50k
JPT_3023011,słupecki,1552,262,1402,2137,1609,13564,5114,"37,7",6963,Słupca,wielkopolskie,<20k
JPT_2602072,jędrzejowski,441,46,339,571,428,4278,1327,31,1825,Słupia,świętokrzyskie,<20k
JPT_1015092,skierniewicki,249,32,188,273,221,2609,667,"25,6",963,Słupia,łódzkie,<20k
JPT_2605062,konecki,302,22,269,421,285,3274,1035,"31,6",1299,Słupia Konecka,świętokrzyskie,<20k
JPT_1419122,płocki,579,223,817,1663,687,8129,3124,"38,4",3969,Słupno,mazowieckie,<20k
JPT_2263000,Słupsk,10680,1728,8936,13446,9768,89780,36334,"40,5",44558,Słupsk,pomorskie,50k-100k
JPT_2212082,słupski,999,378,1802,2927,1562,18528,6003,"32,4",7668,Słupsk,pomorskie,<20k
JPT_1418063,piaseczyński,989,306,1310,2078,1069,11594,4235,"36,5",5752,Tarczyn,mazowieckie,<20k
JPT_0618092,tomaszowski (lubelskie),279,29,218,396,301,3885,956,"24,6",1223,Tarnawatka,lubelskie,<20k
JPT_1864000,Tarnobrzeg,5183,711,3868,6735,4528,46360,18587,"40,1",21025,Tarnobrzeg,podkarpackie,20k-50k
JPT_0602123,biłgorajski,585,64,391,671,586,6616,1963,"29,7",2297,Tarnogród,lubelskie,<20k
JPT_1805112,jasielski,620,71,441,802,602,9151,2168,"23,7",2536,Tarnowiec,podkarpackie,<20k
JPT_3021172,poznański,2123,1085,4659,5953,2644,28908,12483,"43,2",16464,Tarnowo Podgórne,wielkopolskie,20k-50k
JPT_2413041,tarnogórski,6594,1409,7138,9994,5855,61756,25574,"41,4",30990,Tarnowskie Góry,śląskie,50k-100k
JPT_1263000,Tarnów,12031,1798,9324,14142,9876,107498,38310,"35,6",47171,Tarnów,małopolskie,>100k
JPT_1216092,tarnowski,1757,417,2256,3524,1823,26224,7576,"28,9",9777,Tarnów,małopolskie,20k-50k
JPT_1609112,opolski (opolskie),696,126,892,1176,707,9632,3120,"32,4",3597,Tarnów Opolski,opolskie,<20k
JPT_3031062,złotowski,211,38,182,328,270,2969,687,"23,1",1029,Tarnówka,wielkopolskie,<20k
JPT_2606072,opatowski,389,28,269,395,446,5067,1097,"21,6",1527,Tarłów,świętokrzyskie,<20k
JPT_2214011,tczewski,5808,1277,6277,8954,5581,59430,21252,"35,8",27897,Tczew,pomorskie,50k-100k
JPT_1436042,zwoleński,307,53,332,556,344,4874,993,"20,4",1592,Tczów,mazowieckie,<20k
JPT_0618102,tomaszowski (lubelskie),366,22,189,338,289,3854,1004,"26,1",1204,Telatyn,lubelskie,<20k
JPT_1428082,sochaczewski,959,266,1326,1839,1056,11542,3790,"32,8",5446,Teresin,mazowieckie,<20k
JPT_0601021,bialski,520,64,455,815,546,5457,1983,"36,3",2400,Terespol,lubelskie,<20k
JPT_0602132,biłgorajski,196,21,161,263,208,3876,682,"17,6",849,Tereszpol,lubelskie,<20k
JPT_1209082,myślenicki,458,114,765,1087,563,8860,2117,"23,9",2987,Tokarnia,małopolskie,<20k
JPT_2804093,elbląski,596,129,594,1020,692,6528,2266,"34,7",3031,Tolkmicko,warmińsko-mazurskie,<20k
JPT_0618011,tomaszowski (lubelskie),1988,237,1501,2523,2149,18783,7191,"38,3",8398,Tomaszów Lubelski,lubelskie,<20k
JPT_1016011,tomaszowski (łódzkie),6927,1059,5154,8624,6330,61338,23114,"37,7",28094,Tomaszów Mazowiecki,łódzkie,50k-100k
JPT_1218082,wadowicki,507,161,926,1299,605,8223,2729,"33,2",3498,Tomice,małopolskie,<20k
JPT_0411072,radziejowski,419,64,428,648,436,4738,1591,"33,6",1995,Topólka,kujawsko-pomorskie,<20k
JPT_0463000,Toruń,22544,4801,25309,32379,20713,198613,84015,"42,3",105746,Toruń,kujawsko-pomorskie,>100k
JPT_0807053,sulęciński,462,104,557,880,573,6734,1944,"28,9",2576,Torzym,lubuskie,<20k
JPT_2405073,gliwicki,704,160,798,1188,765,9361,2995,32,3615,Toszek,śląskie,<20k
JPT_0617052,świdnicki (lubelskie),724,61,473,925,654,8833,2229,"25,2",2837,Trawniki,lubelskie,<20k
JPT_1403122,garwoliński,539,64,540,775,489,7236,1775,"24,5",2407,Trojanów,mazowieckie,<20k
JPT_1415112,ostrołęcki,360,64,340,535,431,4725,1321,28,1730,Troszyn,mazowieckie,<20k
JPT_1814082,przeworski,418,59,371,648,427,8498,1598,"18,8",1923,Tryńcza,podkarpackie,<20k
JPT_1201082,bocheński,365,56,519,678,379,5646,1422,"25,2",1997,Trzciana,małopolskie,<20k
JPT_3002073,czarnkowsko-trzcianecki,2101,398,2165,3491,2247,24224,7578,"31,3",10402,Trzcianka,wielkopolskie,20k-50k
JPT_2008072,moniecki,334,31,184,326,240,4193,855,"20,4",1115,Trzcianne,podlaskie,<20k
JPT_0803063,międzyrzecki,530,133,602,905,571,6365,2047,"32,2",2741,Trzciel,lubuskie,<20k
JPT_3008072,kępiński,442,97,462,741,390,4934,1464,"29,7",2132,Trzcinica,wielkopolskie,<20k
JPT_3206083,gryfiński,452,60,372,667,456,5174,1430,"27,6",2007,Trzcińsko-Zdrój,zachodniopomorskie,<20k
JPT_3205083,gryficki,1258,209,1464,2399,1618,15995,5494,"34,3",6948,Trzebiatów,zachodniopomorskie,<20k
JPT_0809082,zielonogórski,282,52,302,485,339,3343,1174,"35,1",1460,Trzebiechów,lubuskie,<20k
JPT_0811082,żarski,443,75,426,767,505,5640,1739,"30,8",2216,Trzebiel,lubuskie,<20k
JPT_2201092,bytowski,269,50,287,469,316,3706,1091,"29,4",1391,Trzebielino,pomorskie,<20k
JPT_0611092,łukowski,463,45,407,647,439,7320,1621,"22,1",2001,Trzebieszów,lubelskie,<20k
JPT_1203053,chrzanowski,3209,604,3293,5132,3490,33633,12375,"36,8",15728,Trzebinia,małopolskie,20k-50k
JPT_0220033,trzebnicki,2146,491,2825,3855,2299,24442,9016,"36,9",11616,Trzebnica,dolnośląskie,20k-50k
JPT_1816132,rzeszowski,1475,272,1945,2845,1468,22633,7080,"31,3",8005,Trzebownisko,podkarpackie,20k-50k
JPT_3003093,gnieźnieński,1134,229,1266,1912,1217,14222,3537,"24,9",5758,Trzemeszno,wielkopolskie,<20k
JPT_0604062,hrubieszowski,361,38,264,381,361,4071,1144,"28,1",1405,Trzeszczany,lubelskie,<20k
JPT_1212062,olkuski,637,119,776,1058,559,7039,2300,"32,7",3149,Trzyciąż,małopolskie,<20k
JPT_0607072,kraśnicki,544,44,358,587,434,6390,1560,"24,4",1967,Trzydnik Duży,lubelskie,<20k
JPT_2204082,gdański,655,238,1066,1694,846,11242,3301,"29,4",4499,Trąbki Wielkie,pomorskie,<20k
JPT_0416063,tucholski,1934,361,1893,2862,1990,20151,7093,"35,2",9040,Tuchola,kujawsko-pomorskie,20k-50k
JPT_2201102,bytowski,227,46,319,477,318,4312,1045,"24,2",1387,Tuchomie,pomorskie,<20k
JPT_1216103,tarnowski,1079,151,1110,1754,1085,17809,4074,"22,9",5179,Tuchów,małopolskie,<20k
JPT_0601172,bialski,288,24,152,258,205,2958,776,"26,2",927,Tuczna,lubelskie,<20k
JPT_3217043,wałecki,437,69,341,539,422,4871,1303,"26,8",1808,Tuczno,zachodniopomorskie,<20k
JPT_2601072,buski,368,41,280,453,279,3690,1017,"27,6",1421,Tuczępy,świętokrzyskie,<20k
JPT_3027073,turecki,745,80,808,1348,910,10526,2671,"25,4",3891,Tuliszków,wielkopolskie,<20k
JPT_0811092,żarski,273,39,247,415,329,3022,1015,"33,6",1303,Tuplice,lubuskie,<20k
JPT_1609132,opolski (opolskie),673,135,775,1217,703,10029,2911,29,3503,Turawa,opolskie,<20k
JPT_3027011,turecki,3062,387,2300,3840,2966,26441,9430,"35,7",12555,Turek,wielkopolskie,20k-50k
JPT_0602142,biłgorajski,669,29,289,563,463,5942,1761,"29,6",2013,Turobin,lubelskie,<20k
JPT_2006062,kolneński,287,19,185,341,181,5113,826,"16,2",1013,Turośl,podlaskie,<20k
JPT_2002112,białostocki,428,92,532,866,483,6524,2125,"32,6",2401,Turośń Kościelna,podlaskie,<20k
JPT_1006113,łódzki wschodni,1016,207,1183,1904,1103,12453,4267,"34,3",5413,Tuszyn,łódzkie,<20k
JPT_1811092,mielecki,501,70,490,838,432,8254,1978,24,2331,Tuszów Narodowy,podkarpackie,<20k
JPT_1609123,opolski (opolskie),462,69,370,628,567,5195,1769,"34,1",2096,Tułowice,opolskie,<20k
JPT_0214083,oleśnicki,1082,198,1206,1871,1173,12889,4435,"34,4",5530,Twardogóra,dolnośląskie,<20k
JPT_2413082,tarnogórski,604,119,671,1083,627,8282,2446,"29,5",3104,Tworóg,śląskie,<20k
JPT_3201043,białogardzki,474,68,477,708,632,6718,1699,"25,3",2359,Tychowo,zachodniopomorskie,<20k
JPT_2477000,Tychy,12675,2891,14517,19748,14874,126871,51433,"40,5",64705,Tychy,śląskie,>100k
JPT_1816143,rzeszowski,695,151,820,1292,618,10662,3187,"29,9",3576,Tyczyn,podkarpackie,<20k
JPT_2002123,białostocki,473,30,303,482,349,6167,1380,"22,4",1637,Tykocin,podlaskie,<20k
JPT_1207122,limanowski,319,73,560,670,391,6608,1545,"23,4",2013,Tymbark,małopolskie,<20k
JPT_1817062,sanocki,111,9,93,146,91,1976,393,"19,9",450,Tyrawa Wołoska,podkarpackie,<20k
JPT_0618123,tomaszowski (lubelskie),503,51,344,607,492,5437,1497,"27,5",1997,Tyszowce,lubelskie,<20k
JPT_0408082,lipnowski,314,60,344,496,330,4656,1106,"23,8",1544,Tłuchowo,kujawsko-pomorskie,<20k
JPT_1434113,wołomiński,1232,304,1907,2966,1587,20104,6027,30,7996,Tłuszcz,mazowieckie,20k-50k
JPT_0604072,hrubieszowski,397,30,268,450,342,4478,1177,"26,3",1487,Uchanie,lubelskie,<20k
JPT_0218052,średzki (dolnośląskie),437,76,379,659,494,5014,1558,"31,1",2045,Udanin,dolnośląskie,<20k
JPT_1611063,strzelecki,424,88,565,758,437,6426,1870,"29,1",2272,Ujazd,opolskie,<20k
JPT_1016102,tomaszowski (łódzkie),583,78,531,912,672,7706,2072,"26,9",2776,Ujazd,łódzkie,<20k
JPT_2417142,żywiecki,301,26,279,419,345,4406,962,"21,8",1370,Ujsoły,śląskie,<20k
JPT_3019073,pilski,700,171,823,1273,792,7946,2444,"30,8",3759,Ujście,wielkopolskie,<20k
JPT_0615072,radzyński,356,43,340,509,357,5962,1120,"18,8",1605,Ulan-Majorat,lubelskie,<20k
JPT_1812073,niżański,567,47,401,656,518,8214,1929,"23,5",2189,Ulanów,podkarpackie,<20k
JPT_0618132,tomaszowski (lubelskie),380,25,221,390,339,4455,1040,"23,3",1355,Ulhówek,lubelskie,<20k
JPT_1011043,poddębicki,784,69,603,987,629,6956,2326,"33,4",3072,Uniejów,łódzkie,<20k
JPT_0404072,chełmiński,541,104,685,967,663,6989,2021,"28,9",2960,Unisław,kujawsko-pomorskie,<20k
JPT_0619052,włodawski,285,40,284,436,344,4164,1139,"27,4",1389,Urszulin,lubelskie,<20k
JPT_0607083,kraśnicki,676,77,474,882,654,8453,2274,"26,9",2763,Urzędów,lubelskie,<20k
JPT_2212011,słupski,2036,251,1454,2271,1889,15199,6335,"41,7",7901,Ustka,pomorskie,<20k
JPT_3208072,kołobrzeski,377,71,441,688,417,3617,1463,"40,4",1994,Ustronie Morskie,zachodniopomorskie,<20k
JPT_2403021,cieszyński,1813,255,1464,2217,1489,15989,5846,"36,6",7238,Ustroń,śląskie,<20k
JPT_1801083,bieszczadzki,1150,146,1001,1656,1290,17074,4258,"24,9",5243,Ustrzyki Dolne,podkarpackie,<20k
JPT_0616062,rycki,300,35,234,321,309,3145,891,"28,3",1199,Ułęż,lubelskie,<20k
JPT_1205102,gorlicki,367,65,447,626,418,6880,1543,"22,4",1923,Uście Gorlickie,małopolskie,<20k
JPT_0608132,lubartowski,220,20,204,245,203,3120,651,"20,9",892,Uścimów,lubelskie,<20k
JPT_1218093,wadowicki,3236,628,3851,5606,3277,37585,13465,"35,8",16598,Wadowice,małopolskie,20k-50k
JPT_1811102,mielecki,411,49,468,807,354,7738,1636,"21,1",2089,Wadowice Górne,podkarpackie,<20k
JPT_0401082,aleksandrowski,334,52,396,544,377,4564,1280,28,1703,Waganiec,kujawsko-pomorskie,<20k
JPT_1605042,krapkowicki,346,51,402,478,319,5374,1168,"21,7",1596,Walce,opolskie,<20k
JPT_0221082,wałbrzyski,448,95,406,696,539,5392,1787,"33,1",2184,Walim,dolnośląskie,<20k
JPT_3028062,wągrowiecki,237,39,290,391,300,2931,935,"31,9",1257,Wapno,wielkopolskie,<20k
JPT_1406113,grójecki,1615,289,1960,2827,1918,19167,6791,"35,4",8609,Warka,mazowieckie,<20k
JPT_0414112,świecki,398,75,394,750,497,6464,1460,"22,6",2114,Warlubie,kujawsko-pomorskie,<20k
JPT_3212062,pyrzycki,263,56,285,447,316,3443,1142,"33,2",1367,Warnice,zachodniopomorskie,<20k
JPT_1465000,Warszawa,215420,55146,339181,349538,169561,1794166,936892,"52,2",1128848,Warszawa,mazowieckie,>100k
JPT_1014093,sieradzki,1078,129,871,1495,1006,12510,3335,"26,7",4579,Warta,łódzkie,<20k
JPT_0201062,bolesławiecki,568,86,634,1054,736,8579,2529,"29,5",3078,Warta Bolesławiecka,dolnośląskie,<20k
JPT_1011052,poddębicki,525,63,543,859,542,6239,1963,"31,5",2532,Wartkowice,łódzkie,<20k
JPT_2002133,białostocki,1148,244,1656,2527,1218,18067,6094,"33,7",6793,Wasilków,podlaskie,<20k
JPT_0265000,Wałbrzych,12909,1787,9206,15106,13113,109971,43233,"39,3",52121,Wałbrzych,dolnośląskie,>100k
JPT_3217011,wałecki,2684,374,2259,3699,2697,24949,8816,"35,3",11713,Wałcz,zachodniopomorskie,20k-50k
JPT_2607062,ostrowiecki,572,54,410,665,509,6766,1463,"21,6",2210,Waśniów,świętokrzyskie,<20k
JPT_2215031,wejherowski,4548,1050,5297,7509,4023,49099,18369,"37,4",22427,Wejherowo,pomorskie,20k-50k
JPT_0604082,hrubieszowski,900,88,567,993,775,9121,2577,"28,3",3323,Werbkowice,lubelskie,<20k
JPT_2208052,lęborski,384,80,443,773,477,6034,1622,"26,9",2157,Wicko,pomorskie,<20k
JPT_1003042,łaski,747,69,502,910,633,7272,2109,29,2861,Widawa,łódzkie,<20k
JPT_3206092,gryfiński,380,78,402,675,511,5391,1507,28,2046,Widuchowa,zachodniopomorskie,<20k
JPT_1413092,mławski,320,40,267,462,302,3996,988,"24,7",1391,Wieczfnia Kościelna,mazowieckie,<20k
JPT_2817083,szczycieński,352,51,359,651,439,6456,1369,"21,2",1852,Wielbark,warmińsko-mazurskie,<20k
JPT_3002083,czarnkowsko-trzcianecki,1049,216,1251,1885,1231,12155,4262,"35,1",5632,Wieleń,wielkopolskie,<20k
JPT_0408092,lipnowski,419,96,597,838,507,6712,1738,"25,9",2457,Wielgie,kujawsko-pomorskie,<20k
JPT_1012132,radomszczański,394,32,256,429,281,4510,1015,"22,5",1392,Wielgomłyny,łódzkie,<20k
JPT_3005053,grodziski (wielkopolskie),466,95,741,993,650,6935,1887,"27,2",2945,Wielichowo,wielkopolskie,<20k
JPT_1219053,wielicki,4399,1480,7981,10775,4813,61233,22745,"37,1",29448,Wieliczka,małopolskie,50k-100k
JPT_2813062,olecki,198,40,221,326,260,3197,812,"25,4",1045,Wieliczki,warmińsko-mazurskie,<20k
JPT_1408052,legionowski,976,409,2256,2911,1308,16053,5992,"37,3",7860,Wieliszew,mazowieckie,<20k
JPT_0415082,toruński,396,152,497,914,435,5278,1869,"35,4",2394,Wielka Nieszawka,kujawsko-pomorskie,<20k
JPT_1206152,krakowski,893,349,1987,2640,1139,13162,5561,"42,3",7008,Wielka Wieś,małopolskie,<20k
JPT_1809082,lubaczowski,205,25,250,339,186,3777,870,23,1005,Wielkie Oczy,podkarpackie,<20k
JPT_1815052,ropczycko-sędziszowski,402,40,380,607,353,8094,1458,18,1782,Wielopole Skrzyńskie,podkarpackie,<20k
JPT_2405082,gliwicki,380,64,413,610,373,5821,1417,"24,3",1840,Wielowieś,śląskie,<20k
JPT_1017093,wieluński,3340,574,2960,4880,3461,31137,13103,"42,1",15215,Wieluń,łódzkie,20k-50k
JPT_1423082,przysuski,439,37,384,654,451,5256,1382,"26,3",1965,Wieniawa,mazowieckie,<20k
JPT_1218102,wadowicki,810,219,1263,1779,976,12504,3594,"28,7",5047,Wieprz,małopolskie,<20k
JPT_1018073,wieruszowski,1336,204,1409,2108,1277,14184,5190,"36,6",6334,Wieruszów,łódzkie,<20k
JPT_0603122,chełmski,371,45,336,518,395,5000,1375,"27,5",1665,Wierzbica,lubelskie,<20k
JPT_1425112,radomski,659,108,611,1154,809,9608,2546,"26,5",3341,Wierzbica,mazowieckie,<20k
JPT_3010132,koniński,493,106,552,936,566,7216,1693,"23,5",2653,Wierzbinek,wielkopolskie,<20k
JPT_1433092,węgrowski,279,27,211,349,274,2718,745,"27,4",1140,Wierzbno,mazowieckie,<20k
JPT_1017102,wieluński,603,108,651,996,559,6604,2351,"35,6",2917,Wierzchlas,łódzkie,<20k
JPT_1216112,tarnowski,745,133,783,1232,745,10793,2686,"24,9",3638,Wierzchosławice,małopolskie,<20k
JPT_3203052,drawski,389,83,385,610,475,4192,1505,"35,9",1942,Wierzchowo,zachodniopomorskie,<20k
JPT_1216122,tarnowski,283,21,183,373,255,3924,888,"22,6",1115,Wietrzychowice,małopolskie,<20k
JPT_3013062,leszczyński,260,43,198,364,229,3863,796,"20,6",1094,Wijewo,wielkopolskie,<20k
JPT_2402093,bielski (śląskie),1429,357,1968,2945,1532,17794,6184,"34,8",8231,Wilamowice,śląskie,<20k
JPT_2609082,sandomierski,338,40,286,467,349,3646,1187,"32,6",1480,Wilczyce,świętokrzyskie,<20k
JPT_3010142,koniński,468,90,515,842,530,6182,1704,"27,6",2445,Wilczyn,wielkopolskie,<20k
JPT_2802072,braniewski,225,51,210,325,257,2935,805,"27,4",1068,Wilczęta,warmińsko-mazurskie,<20k
JPT_1403132,garwoliński,461,69,501,786,427,5261,1551,"29,5",2244,Wilga,mazowieckie,<20k
JPT_2402102,bielski (śląskie),1262,296,1348,2090,1245,13382,4763,"35,6",6241,Wilkowice,śląskie,<20k
JPT_0607092,kraśnicki,400,44,376,570,404,5510,1621,"29,4",1794,Wilkołaz,lubelskie,<20k
JPT_1606052,namysłowski,280,92,318,586,384,4357,1309,30,1660,Wilków,opolskie,<20k
JPT_0612072,opolski (lubelskie),398,53,296,514,375,4367,1217,"27,9",1636,Wilków,lubelskie,<20k
JPT_1424062,pułtuski,267,58,399,577,308,4101,1170,"28,5",1609,Winnica,mazowieckie,<20k
JPT_1438052,żyrardowski,694,136,787,1394,839,9853,2746,"27,9",3850,Wiskitki,mazowieckie,<20k
