Rok;Miesiąc;Rok;Miesiąc;producent;czy_druga_dawka;kat_wiek;kat_zakazenia;plec; ile_osob 
2021;luty;2021;sierpień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;marzec;2021;luty;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 30 
2021;marzec;2021;marzec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 8 579 
2021;marzec;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 66 689 
2021;marzec;2021;maj;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 33 228 
2021;marzec;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 445 
2021;marzec;2021;lipiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 109 
2021;marzec;2021;sierpień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 28 
2021;kwiecień;2021;luty;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 3 
2021;kwiecień;2021;marzec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 25 
2021;kwiecień;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 3 983 
2021;kwiecień;2021;maj;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 419 579 
2021;kwiecień;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 136 090 
2021;kwiecień;2021;lipiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 1 360 
2021;kwiecień;2021;sierpień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 230 
2021;maj;2021;luty;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;maj;2021;marzec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 6 
2021;maj;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 65 
2021;maj;2021;maj;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 877 
2021;maj;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 187 887 
2021;maj;2021;lipiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 18 191 
2021;maj;2021;sierpień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 355 
2021;czerwiec;2021;styczeń;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;czerwiec;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 22 
2021;czerwiec;2021;maj;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 57 
2021;czerwiec;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 7 195 
2021;czerwiec;2021;lipiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 138 046 
2021;czerwiec;2021;sierpień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 3 249 
2021;lipiec;2021;maj;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 8 
2021;lipiec;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 29 
2021;lipiec;2021;lipiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 17 898 
2021;lipiec;2021;sierpień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 34 362 
2021;sierpień;2021;maj;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;sierpień;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;sierpień;2021;sierpień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;K; 2 659 
2021;styczeń;2021;styczeń;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 132 
2021;luty;2021;luty;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 272 
2021;marzec;2021;marzec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 219 
2021;kwiecień;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 471 
2021;maj;2021;maj;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 2 322 
2021;czerwiec;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 1 540 
2021;lipiec;2021;lipiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 678 
2021;sierpień;2021;sierpień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 306 
2020;grudzień;2021;styczeń;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 2 936 
2020;grudzień;2021;luty;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 17 
2020;grudzień;2021;marzec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 3 
2020;grudzień;2021;maj;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;styczeń;2021;styczeń;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 7 859 
2021;styczeń;2021;luty;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 29 293 
2021;styczeń;2021;marzec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 342 
2021;styczeń;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 40 
2021;styczeń;2021;maj;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 18 
2021;styczeń;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 14 
2021;styczeń;2021;lipiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 6 
2021;styczeń;2021;sierpień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 4 
2021;luty;2021;styczeń;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 2 
2021;luty;2021;luty;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 4 223 
2021;luty;2021;marzec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 19 307 
2021;luty;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 132 
2021;luty;2021;maj;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 14 
2021;luty;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 14 
2021;luty;2021;lipiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 4 
2021;luty;2021;sierpień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 4 
2021;marzec;2021;styczeń;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 3 
2021;marzec;2021;luty;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 17 
2021;marzec;2021;marzec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 6 451 
2021;marzec;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 55 451 
2021;marzec;2021;maj;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 27 591 
2021;marzec;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 332 
2021;marzec;2021;lipiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 97 
2021;marzec;2021;sierpień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 26 
2021;kwiecień;2021;marzec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 31 
2021;kwiecień;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 3 468 
2021;kwiecień;2021;maj;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 342 806 
2021;kwiecień;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 111 382 
2021;kwiecień;2021;lipiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 1 051 
2021;kwiecień;2021;sierpień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 209 
2021;maj;2021;marzec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 2 
2021;maj;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 50 
2021;maj;2021;maj;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 673 
2021;maj;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 148 600 
2021;maj;2021;lipiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 13 533 
2021;maj;2021;sierpień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 226 
2021;czerwiec;2021;marzec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;czerwiec;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 22 
2021;czerwiec;2021;maj;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 42 
2021;czerwiec;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 5 641 
2021;czerwiec;2021;lipiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 106 985 
2021;czerwiec;2021;sierpień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 2 277 
2021;lipiec;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;lipiec;2021;maj;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 6 
2021;lipiec;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 18 
2021;lipiec;2021;lipiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 13 703 
2021;lipiec;2021;sierpień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 27 719 
2021;sierpień;2021;lipiec;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 5 
2021;sierpień;2021;sierpień;Pfizer;Druga dawka;61-70 lat;Brak pozytywnego wyniku COVID;M; 2 101 
2021;luty;2021;luty;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 2 
2021;marzec;2021;marzec;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 1 
2021;kwiecień;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 1 
2020;grudzień;2021;styczeń;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 2 
2021;styczeń;2021;styczeń;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 9 
2021;styczeń;2021;luty;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 23 
2021;styczeń;2021;marzec;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 2 
2021;styczeń;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 1 
2021;luty;2021;luty;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 5 
2021;luty;2021;marzec;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 35 
2021;luty;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 1 
2021;marzec;2021;marzec;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 9 
2021;marzec;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 45 
2021;marzec;2021;maj;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 13 
2021;kwiecień;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 2 
2021;kwiecień;2021;maj;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 39 
2021;kwiecień;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 3 
2021;maj;2021;maj;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 1 
2021;maj;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 2 
2021;maj;2021;lipiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 1 
2021;czerwiec;2021;lipiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 4 
2021;czerwiec;2021;sierpień;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 1 
2021;lipiec;2021;marzec;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 1 
2021;lipiec;2021;sierpień;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 1 
2021;sierpień;2021;maj;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;K; 1 
2021;marzec;2021;marzec;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;M; 1 
2021;kwiecień;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;M; 1 
2020;grudzień;2021;styczeń;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;M; 1 
2021;styczeń;2021;styczeń;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;M; 3 
2021;styczeń;2021;luty;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;M; 12 
2021;luty;2021;luty;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;M; 3 
2021;luty;2021;marzec;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;M; 24 
2021;marzec;2021;marzec;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;M; 8 
2021;marzec;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;M; 61 
2021;marzec;2021;maj;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;M; 11 
2021;kwiecień;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;M; 2 
2021;kwiecień;2021;maj;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;M; 48 
2021;kwiecień;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;M; 9 
2021;maj;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;M; 2 
2021;czerwiec;2021;lipiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po drugiej dawce;M; 5 
2020;grudzień;2021;styczeń;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 5 
2020;grudzień;2021;luty;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 22 
2020;grudzień;2021;marzec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 3 
2020;grudzień;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 1 
2020;grudzień;2021;maj;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 1 
2020;grudzień;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 1 
2021;styczeń;2021;styczeń;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 7 
2021;styczeń;2021;luty;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 131 
2021;styczeń;2021;marzec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 92 
2021;styczeń;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 24 
2021;styczeń;2021;maj;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 18 
2021;styczeń;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 8 
2021;styczeń;2021;lipiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 3 
2021;styczeń;2021;sierpień;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 1 
2021;luty;2021;luty;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 2 
2021;luty;2021;marzec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 19 
2021;luty;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 23 
2021;luty;2021;maj;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 20 
2021;luty;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 25 
2021;luty;2021;lipiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 3 
2021;luty;2021;sierpień;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 3 
2021;marzec;2021;marzec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 1 
2021;marzec;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 115 
2021;marzec;2021;maj;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 234 
2021;marzec;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 311 
2021;marzec;2021;lipiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 119 
2021;marzec;2021;sierpień;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 23 
2021;kwiecień;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 1 
2021;kwiecień;2021;maj;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 440 
2021;kwiecień;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 807 
2021;kwiecień;2021;lipiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 338 
2021;kwiecień;2021;sierpień;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 93 
2021;maj;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 65 
2021;maj;2021;lipiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 43 
2021;maj;2021;sierpień;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 12 
2021;czerwiec;2021;lipiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 11 
2021;czerwiec;2021;sierpień;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;K; 5 
2020;grudzień;2021;styczeń;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 5 
2020;grudzień;2021;luty;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 18 
2020;grudzień;2021;marzec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 3 
2020;grudzień;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 1 
2020;grudzień;2021;maj;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 1 
2021;styczeń;2021;styczeń;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 5 
2021;styczeń;2021;luty;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 66 
2021;styczeń;2021;marzec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 45 
2021;styczeń;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 5 
2021;styczeń;2021;maj;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 7 
2021;styczeń;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 8 
2021;styczeń;2021;lipiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 2 
2021;luty;2021;marzec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 18 
2021;luty;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 17 
2021;luty;2021;maj;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 15 
2021;luty;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 19 
2021;luty;2021;lipiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 3 
2021;luty;2021;sierpień;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 1 
2021;marzec;2021;marzec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 3 
2021;marzec;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 113 
2021;marzec;2021;maj;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 271 
2021;marzec;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 230 
2021;marzec;2021;lipiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 104 
2021;marzec;2021;sierpień;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 15 
2021;kwiecień;2021;maj;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 502 
2021;kwiecień;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 728 
2021;kwiecień;2021;lipiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 292 
2021;kwiecień;2021;sierpień;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 72 
2021;maj;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 60 
2021;maj;2021;lipiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 35 
2021;maj;2021;sierpień;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 7 
2021;czerwiec;2021;lipiec;Pfizer;Druga dawka;61-70 lat;do 14 dni po pierwszej dawce;M; 4 
2021;styczeń;2021;styczeń;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 2 
2021;luty;2021;luty;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 3 
2021;marzec;2021;marzec;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 1 
2021;czerwiec;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 1 
2021;sierpień;2021;sierpień;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 1 
2020;grudzień;2021;styczeń;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 22 
2021;styczeń;2021;styczeń;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 116 
2021;styczeń;2021;luty;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 246 
2021;styczeń;2021;marzec;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 3 
2021;luty;2021;luty;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 10 
2021;luty;2021;marzec;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 40 
2021;marzec;2021;marzec;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 9 
2021;marzec;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 36 
2021;marzec;2021;maj;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 7 
2021;kwiecień;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 1 
2021;kwiecień;2021;maj;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 51 
2021;kwiecień;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 8 
2021;maj;2021;marzec;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 1 
2021;maj;2021;czerwiec;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 13 
2021;maj;2021;lipiec;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 1 
2021;czerwiec;2021;lipiec;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;K; 1 
2021;styczeń;2021;styczeń;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;M; 1 
2021;luty;2021;luty;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;M; 1 
2021;marzec;2021;marzec;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;M; 2 
2020;grudzień;2021;styczeń;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;M; 22 
2021;styczeń;2021;styczeń;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;M; 41 
2021;styczeń;2021;luty;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;M; 107 
2021;styczeń;2021;marzec;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;M; 2 
2021;luty;2021;luty;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;M; 19 
2021;luty;2021;marzec;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;M; 40 
2021;marzec;2021;marzec;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;M; 12 
2021;marzec;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;M; 36 
2021;marzec;2021;maj;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;M; 7 
2021;kwiecień;2021;kwiecień;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;M; 2 
2021;kwiecień;2021;maj;Pfizer;Druga dawka;61-70 lat;powyżej 14 dni po drugiej dawce;M; 40 
