Report Date,School Name,Address,County,Daily Cases,Eircode,location,Long,Lat,type
17.03.2021,Gaelscoil An Eiscir Riada,Tullamore,Offaly,1,R35YP90,"<[OK] Osm - Geocode [Tullamore, The Municipal District of Tullamore, County Offaly, Leinster, R35 CD82, Éire / Ireland]>",-7.4928384,53.2743191,AC
17.03.2021,Gaelscoil Inis Corthaidh,Enniscorthy,Wexford,1,Y21PP59,"<[OK] Osm - Geocode [Enniscorthy, The Municipal District of Enniscorthy, County Wexford, Leinster, Y21 YV83, Éire / Ireland]>",-6.5674944,52.5011493,AC
17.03.2021,Gaelscoil Bhrian Bóroimhe,Swords,Dublin,1,K67T3H2,"<[OK] Osm - Geocode [Swords, Fingal, County Dublin, Leinster, K67 X8Y2, Éire / Ireland]>",-6.2184562,53.4598264,AC
17.03.2021,Mercy College,Sligo,Sligo,1,F91CF80,"Mercy College, Chapel Hill, Knocknaganny, Sligo East ED, Sligo Municipal Borough District, County Sligo, Connacht, F91 E028, Éire / Ireland",-8.467303596082331,54.26697065,SA
17.03.2021,Camp Comm. Childare,Ballinknockane,Kerry,2,V92RYW3,"<[OK] Osm - Geocode [Ballinknockane, Knockglass ED, Kenmare Municipal District, County Kerry, Munster, Éire / Ireland]>",-9.914561408110854,52.22396715,AC
17.03.2021,Banogue Comm. Creche,Croom,Limerick,1,V35PW27,"<[OK] Osm - Geocode [Croom, The Municipal District of Adare — Rathkeale, County Limerick, Munster, Éire / Ireland]>",-8.719826480184732,52.51548635,AC
17.03.2021,Fonthill Lodge Daycare,Clonee,Meath,1,"53.41048009416808, -6.436934730118657","Fonthill Lodge Daycare, Old Lucan Road, Palmerstown West ED, South Dublin, County Dublin, Leinster, D20 W722, Éire / Ireland",-6.398246171863708,53.3566467,S
16.03.2021,Ballyconnell Mxd NS,Ballyconnell,Cavan,1,H14HK81,"<[OK] Osm - Geocode [Ballyconnell, Cavan-Belturbet Municipal District, County Cavan, H14 EC99, Éire / Ireland]>",-7.583333,54.116667,AC
16.03.2021,Claregalway NS,Claregalway,Galway,1,H91C6D0,"Claregalway, Claregalway ED, Athenry-Oranmore Municipal District, County Galway, Connacht, Éire / Ireland",-8.94472521513481,53.35113375,SA
16.03.2021,St Patrick's Loreto Primary,Bray,Wicklow,1,A98F652,"<[OK] Osm - Geocode [Bray, The Municipal District of Bray, County Wicklow, Leinster, A98 V827, Éire / Ireland]>",-6.1105049,53.2014604,AC
16.03.2021,St Anne's NS,Bailieborough,Cavan,1,A82DR53,"Saint Anne's, Ballintruckle, Waterford City Metropolitan District, County Waterford, Munster, X91 KT29, Éire / Ireland",-7.1182477,52.245565,S
16.03.2021,St Ultan's Special School,Navan,Meath,1,C15HX60,"<[OK] Osm - Geocode [Navan, The Municipal District of Navan, County Meath, Leinster, C15H6EK, Éire / Ireland]>",-6.6833615,53.651908,AC
16.03.2021,St Mark's JNS,"Tallaght, D24",Dublin,1,D24FT95,"<[OK] Osm - Geocode [Tallaght, Belgard Square West, Clondalkin ED, Tallaght, South Dublin, County Dublin, Leinster, D24 V6XK, Éire / Ireland]>",-6.3746438,53.2874685,AC
16.03.2021,St Catherine's NS,Rush,Dublin,2,K56TY32,"St, Catherine's NS, L3413, Aughrim ED, Ballinasloe Municipal District, County Galway, Connacht, Éire / Ireland",-8.319930096624832,53.3056033,S
16.03.2021,St Brigid's JNS,"Tallaght, D24",Dublin,1,D24X343,"<[OK] Osm - Geocode [Tallaght, Belgard Square West, Clondalkin ED, Tallaght, South Dublin, County Dublin, Leinster, D24 V6XK, Éire / Ireland]>",-6.3746438,53.2874685,AC
16.03.2021,Gaelscoil Inis Corthaidh,Enniscorthy,Wexford,1,Y21PP59,"<[OK] Osm - Geocode [Enniscorthy, The Municipal District of Enniscorthy, County Wexford, Leinster, Y21 YV83, Éire / Ireland]>",-6.5674944,52.5011493,AC
16.03.2021,Gaelscoil Chois Feabhaill,Moville,Donegal,1,F93YXD2,"<[OK] Osm - Geocode [Moville, Inishowen Municipal District, County Donegal, F93 YX40, Éire / Ireland]>",-7.0405236,55.1888784,AC
16.03.2021,St Dominic's National School,"Tallaght, D24",Dublin,1,D24P7XC,"St Dominic's National School, St Dominic's Road, New Bawn, Clondalkin ED, Tallaght, South Dublin, County Dublin, Leinster, D24 KP02, Éire / Ireland",-6.357423420793959,53.28564915,SA
16.03.2021,St Cóman's Wood Primary School,Roscommon,Roscommon,1,F42YH60,"<[OK] Osm - Geocode [Roscommon, Roscommon Municipal District, Connacht, Éire / Ireland]>",-8.19068,53.6312446,AC
16.03.2021,Ashton School,Cork,Cork,1,T12AF50,"Ashton, Blackrock Road, Knockrea A, Cork, County Cork, Munster, T12 H1XY, Éire / Ireland",-8.451950070687037,51.89339055,SA
16.03.2021,Bailieborough Community School,Bailieborough,Cavan,1,A82P585,"Bailieborough Community School, L3553, Bailieborough ED, Bailieborough-Cootehill Municipal District, County Cavan, A82 NX86, Éire / Ireland",-6.97391150085152,53.913308650000005,SA
16.03.2021,Kildare Town Comm. School,Kildare Town,Kildare,1,R51D288,"<[OK] Osm - Geocode [Kildare Town, R445, Kildare ED, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, Éire / Ireland]>",-6.9106278,53.1569027,AC
16.03.2021,Bright Sparks Montessori+Daycare* (not a school),"Clondalkin, D22",Dublin,1,D22RX34,"<[OK] Osm - Geocode [Clondalkin, South Dublin, County Dublin, Leinster, D22 E9X5, Éire / Ireland]>",-6.3942689,53.3219624,AC
16.03.2021,Lycée Français d'Irlande,Foxrock Avenue,Dublin,1,D18HP73,"Lycée Français d'Irlande, Granville Park, Newpark, Foxrock-Deansgrange ED, Blackrock, Dún Laoghaire-Rathdown, County Dublin, Leinster, A94 D780, Éire / Ireland",-6.1761401,53.279207,SA
15.03.2021,St Finian's NS,Newcastle,Dublin,2,D22A388,"Saint Finian's, Main Street, Newcastle ED, Newcastle, South Dublin, Dublin 22, Leinster, D22 HK06, Éire / Ireland",-6.50136684137134,53.29948895,SA
15.03.2021,St Mary's Convent NS,Trim,Meath,1,C15WF98,"Saint Mary's Convent, Saint Mary's Road, Midleton Rural, The Municipal District of East Cork, County Cork, Munster, P25 DT04, Éire / Ireland",-8.168523691242305,51.90724175,S
15.03.2021,Two Mile House NS,Naas,Kildare,2,W91YY75,"Two Mile House, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, W91 DR53, Éire / Ireland",-6.7008753,53.1705724,S
15.03.2021,Tubberclare NS,Athlone,Westmeath,1,N37XV00,"Tubberclare, The Municipal District of Athlone — Moate, County Westmeath, Leinster, Éire / Ireland",-7.8546369,53.4936405,SA
15.03.2021,Scoil Naomh Aine,"Clondalkin, D22",Dublin,1,D22X577,"<[OK] Osm - Geocode [Clondalkin, South Dublin, County Dublin, Leinster, D22 E9X5, Éire / Ireland]>",-6.3942689,53.3219624,AC
15.03.2021,Ballyraine NS,Letterkenny,Donegal,2,F92CX29,"Ballyraine, Letterkenny Rural ED, Letterkenny Municipal District, County Donegal, Éire / Ireland",-7.710742801962253,54.9536413,SA
15.03.2021,Holy Family Junior NS,Swords,Dublin,1,K67PX92,"<[OK] Osm - Geocode [Swords, Fingal, County Dublin, Leinster, K67 X8Y2, Éire / Ireland]>",-6.2184562,53.4598264,AC
15.03.2021,Knockmore JNS,"Tallaght, D24",Dublin,1,D24C921,"<[OK] Osm - Geocode [Tallaght, Belgard Square West, Clondalkin ED, Tallaght, South Dublin, County Dublin, Leinster, D24 V6XK, Éire / Ireland]>",-6.3746438,53.2874685,AC
15.03.2021,Dunboyne Junior NS,Dunboyne,Meath,1,A86HW57,"<[OK] Osm - Geocode [Dunboyne, The Municipal District of Ratoath, County Meath, Leinster, A86 R688, Éire / Ireland]>",-6.4760189,53.4194359,AC
15.03.2021,Gaelscoil Inis Corthaidh,Enniscorthy,Wexford,1,Y21PP59,"<[OK] Osm - Geocode [Enniscorthy, The Municipal District of Enniscorthy, County Wexford, Leinster, Y21 YV83, Éire / Ireland]>",-6.5674944,52.5011493,AC
15.03.2021,St Stephen's NS,Navan,Meath,1,C15AE03,"St. Stephen's, Saint Stephen's Place, Clonmel West Urban, The Borough District of Clonmel, County Tipperary, Munster, E91 HK58, Éire / Ireland",-7.7177215655061175,52.3526595,S
15.03.2021,Scoil Ghrainne Comm. NS,"Clonee, D15",Dublin,2,D15Y5PR,"<[OK] Osm - Geocode [Clonee, Navan Road, Blanchardstown-Blakestown ED, Blanchardstown, Fingal, County Dublin, Leinster, D15 X925, Éire / Ireland]>",-6.418708,53.4067306,AC
15.03.2021,Mary Mother Of Hope Junior NS,"Clonee, D15",Dublin,1,D15TA49,"<[OK] Osm - Geocode [Clonee, Navan Road, Blanchardstown-Blakestown ED, Blanchardstown, Fingal, County Dublin, Leinster, D15 X925, Éire / Ireland]>",-6.418708,53.4067306,AC
15.03.2021,St James's Primary School,"James' Street, D8",Dublin,1,D08EC96,"Saint James's, Chapel Street, Sonnagh ED, Claremorris-Swinford Municipal District, County Mayo, Connacht, Éire / Ireland",-8.798214405109013,53.963000199999996,S
15.03.2021,Scoil Ui Mhuiri,Dunleer,Louth,1,A92FY96,"<[OK] Osm - Geocode [Dunleer, The Municipal District of Ardee, County Louth, Leinster, Éire / Ireland]>",-6.3950752,53.8316175,AC
14.03.2021,St Canices BNS,"Finglas, D11",Dublin,1,D11TW01,"St. Canice's BNS, Ballygall Road West, Finglas North C ED, Dublin, County Dublin, Leinster, DUBLIN 11, Éire / Ireland",-6.2923206,53.3899343,SA
14.03.2021,Dunboyne Junior NS,Dunboyne,Meath,1,A86HW57,"<[OK] Osm - Geocode [Dunboyne, The Municipal District of Ratoath, County Meath, Leinster, A86 R688, Éire / Ireland]>",-6.4760189,53.4194359,AC
14.03.2021,Gaelscoil Riabhach,Loughrea,Galway,1,H62TK22,"Gaelscoil Riabhach, Carraig Aliann, Loughrea Urban ED, Loughrea Municipal District, County Galway, Connacht, Éire / Ireland",-8.587936293635888,53.1985442,SA
14.03.2021,Inchicore NS,"Inchicore, D10",Dublin,1,D10V963,"Inchicore, Inchicore A ED, Dublin, County Dublin, Leinster, D08 EN29, Éire / Ireland",-6.3209233,53.3394635,S
14.03.2021,Tuam Educate Together National School,Tuam,Galway,3,H54N237,"Tuam Educate Together National School, Dublin Road, Tuam Urban ED, Tuam, County Galway, Connacht, H54KC66, Éire / Ireland",-8.844861137039835,53.51222705,SA
14.03.2021,Coláiste Bríde,Enniscorthy,Wexford,4,Y21EF82,"Coláiste Bríde, Father Murphy Park, Enniscorthy Rural ED, The Municipal District of Enniscorthy, County Wexford, Leinster, Y21 D560, Éire / Ireland",-6.559378340905942,52.5027302,SA
14.03.2021,Maynooth Post Primary School,Maynooth,Kildare,1,W23HC66,"Maynooth Post Primary School, Mill Street, Manor Mills Shopping Centre, Maynooth ED, The Municipal District of Clane — Maynooth, County Kildare, Leinster, W23 V3P6, Éire / Ireland",-6.5939931,53.3817269,SA
14.03.2021,Rathangan Comm. School,Rathangan,Kildare,1,R51DA36,"Rathangan Community Centre, Chapel Street, The Glebe, Rathangan, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, Éire / Ireland",-6.9937135022992525,53.22203545,S
14.03.2021,Scoil Ui Mhuiri,Dunleer,Louth,1,A92FY96,"<[OK] Osm - Geocode [Dunleer, The Municipal District of Ardee, County Louth, Leinster, Éire / Ireland]>",-6.3950752,53.8316175,AC
14.03.2021,Fun Galaxy Afterschool* (not a school),Swords,Dublin,1,K67VOP1,"<[OK] Osm - Geocode [Swords, Fingal, County Dublin, Leinster, K67 X8Y2, Éire / Ireland]>",-6.2184562,53.4598264,AC
14.03.2021,Daisy Chain Day Care* (not a school),Tuam,Galway,1,H54WK24,"<[OK] Osm - Geocode [Tuam, County Galway, Connacht, Éire / Ireland]>",-8.8512875,53.5147915,AC
13.03.2021,Scoil Mhuire Gan Smal B,"Inchicore, D8",Dublin,1,D08Y9T4,"Scoil Mhuire Gan Smal, Castle Close Avenue, Castle Close, Blarney ED, Cork, County Cork, Munster, T23 EO6C, Éire / Ireland",-8.561053067688132,51.9322374,S
13.03.2021,St Kevin's NS,Greystones,Wicklow,3,A63AD73,"Saint Kevin's, Harrington Street, Portobello, Saint Kevin's, Dublin, Dublin 2, Leinster, DO8 XTN5, Éire / Ireland",-6.2675800341096455,53.332777750000005,S
13.03.2021,Glanduff NS,Athlone,Roscommon,1,N37YV82,"Glanduff, Kilbrittain, The Municipal District of Bandon – Kinsale, County Cork, Munster, Éire / Ireland",-8.6897472,51.6698973,S
13.03.2021,St Cecilia's School,Sligo,Sligo,1,F91X283,"<[OK] Osm - Geocode [Sligo, Sligo Municipal Borough District, County Sligo, Connacht, Éire / Ireland]>",-8.4751357,54.2720696,AC
13.03.2021,San Carlo Junior NS,Leixlip,Kildare,1,W23E9D0,"<[OK] Osm - Geocode [Leixlip, Leixlip ED, The Municipal District of Celbridge — Leixlip, County Kildare, Leinster, Éire / Ireland]>",-6.4897438,53.3644766,AC
13.03.2021,Scoil Thomais,"Castleknock, D15",Dublin,1,D15VW02,"Scoil Thomáis, Castleknock Rise, Blanchardstown ED, Blanchardstown, Fingal, County Dublin, Leinster, D15 NX98, Éire / Ireland",-6.377886368980409,53.377976149999995,SA
13.03.2021,Réalt Na Mara School,Dundalk,Louth,1,A91TD3H,"Réalt na Mara, Mill Street, Dundalk No. 4 Urban ED, The Municipal District of Dundalk, County Louth, Leinster, A91 HY04, Éire / Ireland",-6.3923938,54.0074166,SA
13.03.2021,Coláiste An Eachréidh,Athenry,Galway,1,H65YT10,"Coláiste an Eachréidh, Station Road, Athenry ED, Athenry-Oranmore Municipal District, County Galway, Connacht, H65 WD54, Éire / Ireland",-8.747483809824505,53.301170049999996,SA
13.03.2021,Old Bawn Comm. School,"Tallaght, D24",Dublin,1,D24HP38,"Old Bawn Community School, Dún an Óir, Clondalkin ED, Tallaght, South Dublin, County Dublin, Leinster, D24 P892, Éire / Ireland",-6.371062768740753,53.28345505,SA
13.03.2021,Ballinrobe Comm. School,Ballinrobe,Mayo,4,F31XD53,"<[OK] Osm - Geocode [Ballinrobe, Claremorris-Swinford Municipal District, County Mayo, Connacht, F31D218, Éire / Ireland]>",-9.2207207,53.6227775,AC
13.03.2021,First Steps Creche,Cloughjordan,Tipperary,1,"52.943105210459954, -8.040125358965865","First Steps, Main Street, Cloghjordan, Cloughjordan, County Tipperary, Munster, Éire / Ireland",-8.0454057,52.9438488,SA
13.03.2021,Fonthill Lodge Daycare,Clonee,Meath,1,"53.41048009416808, -6.436934730118657","Fonthill Lodge Daycare, Old Lucan Road, Palmerstown West ED, South Dublin, County Dublin, Leinster, D20 W722, Éire / Ireland",-6.398246171863708,53.3566467,S
13.03.2021,Links Childcare Abington,Malahide,Dublin,1,"53.4472284225906, -6.181268825394393","<[OK] Osm - Geocode [Malahide, Fingal, County Dublin, Leinster, K36 HN84, Éire / Ireland]>",-6.15367,53.4508401,AC
12.03.2021,Ballyroan BNS,"Rathfarnham, D16",Dublin,1,D16YX54,"<[OK] Osm - Geocode [Rathfarnham, Whitechurch ED, Dún Laoghaire-Rathdown, Dublin 16, Leinster, Éire / Ireland]>",-6.295062159596275,53.260304649999995,AC
12.03.2021,Dalystown NS,Mullingar,Westmeath,1,N91W207,"Dalystown, Ballyconnell ED, The Municipal District of Trim, County Meath, Leinster, Éire / Ireland",-6.898966557651933,53.5020361,S
12.03.2021,Christ The King I G,"Cabra, D7",Dublin,1,D07HV12,"Christ the King, Upper Salthill Road, Salthill, Galway Municipal District, Cathair na Gaillimhe, County Galway, Connacht, H91 FC67, Éire / Ireland",-9.076256725365504,53.26078015,S
12.03.2021,St Catherine's Infant School,"Cabra, D7",Dublin,1,D07TP21,"<[OK] Osm - Geocode [Cabra, Connaught Street, Cabra East, Cabra East B ED, Dublin, Dublin 7, Leinster, D07 XH2D, Éire / Ireland]>",-6.2817747,53.3641011,AC
12.03.2021,St Rynaghs NS,Birr,Offaly,1,R42H221,"<[OK] Osm - Geocode [Birr, County Offaly, Leinster, R42 DE61, Éire / Ireland]>",-7.9108738,53.0965843,AC
12.03.2021,Scoil Mhuire,"Clondalkin, D22",Dublin,1,D22F851,"Gowran National School, Church Road, Gowran, The Municipal District of Castlecomer, County Kilkenny, Leinster, R95 YE82, Éire / Ireland",-7.077316882282072,52.628283499999995,S
12.03.2021,Ballyraine NS,Letterkenny,Donegal,1,F92CX29,"Ballyraine, Letterkenny Rural ED, Letterkenny Municipal District, County Donegal, Éire / Ireland",-7.710742801962253,54.9536413,SA
12.03.2021,St Mary's Junior NS,"Clondalkin, D22",Dublin,1,D22H504,"<[OK] Osm - Geocode [Clondalkin, South Dublin, County Dublin, Leinster, D22 E9X5, Éire / Ireland]>",-6.3942689,53.3219624,AC
12.03.2021,Sacred Heart NS,"Clondalkin, D22",Dublin,1,D22H224,"Sacred Heart Church, The Crescent, Limerick City, The Metropolitan District of Limerick City, County Limerick, Munster, V94 V2VW, Éire / Ireland",-8.632427749817849,52.65909285,S
12.03.2021,St Damian's NS,"Perrystown, D12",Dublin,1,D12FWV6,"<[OK] Osm - Geocode [Perrystown, Terenure-Greentrees ED, South Dublin, Dublin 12, Leinster, Éire / Ireland]>",-6.3192687,53.3073281,AC
12.03.2021,St Attracta's NS,Ballaghaderreen,Roscommon,1,F45H367,"Saint Attracta's, L5336, Sonnagh ED, Claremorris-Swinford Municipal District, County Mayo, Connacht, Éire / Ireland",-8.793745,53.935922,S
12.03.2021,The Harold School,Glasthule,Dublin,1,A96X043,"Harold National School, Eden Park, Glasthule, Dun Laoghaire-Glasthule ED, Dún Laoghaire, Dún Laoghaire-Rathdown, County Dublin, Leinster, A96 PP26, Éire / Ireland",-6.125373939039085,53.286719500000004,SA
12.03.2021,Gaelscoil Ui Earcain,"Finglas, D11",Dublin,2,D11VP44,"Gaelscoil Uí Earcáin, Glasanaon Park, Finglas ED, Dublin, County Dublin, Leinster, DUBLIN 11, Éire / Ireland",-6.29001206032402,53.38755385,SA
12.03.2021,St Oliver's Special School,Tuam,Galway,3,H54TW08,"<[OK] Osm - Geocode [Tuam, County Galway, Connacht, Éire / Ireland]>",-8.8512875,53.5147915,AC
12.03.2021,Kildare Town Educate Together,Kildare Town,Kildare,2,R51RX38,"Kildare Town Educate Together, R413, Kildare ED, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, Éire / Ireland",-6.902099834273875,53.159379,S
12.03.2021,Tuam Educate Together National School,Tuam,Galway,1,H54N237,"Tuam Educate Together National School, Dublin Road, Tuam Urban ED, Tuam, County Galway, Connacht, H54KC66, Éire / Ireland",-8.844861137039835,53.51222705,SA
12.03.2021,Trinity Primary School,Tuam,Galway,1,"53.5123246387749, -8.847242407691754","Trinity, College Street, Mansion House A ED, Dublin, County Dublin, Leinster, D02 WN62, Éire / Ireland",-6.2582748,53.3453267,S
12.03.2021,St Mary's College,Naas,Kildare,1,W91VW90,"Saint Mary's College, Abbey Road, Naas, The Municipal District of Naas, County Kildare, Leinster, W91F61R, Éire / Ireland",-6.664894399999998,53.2205682,SA
12.03.2021,St Mary's C.B.S.,Enniscorthy,Wexford,3,Y21YK35,"<[OK] Osm - Geocode [Enniscorthy, The Municipal District of Enniscorthy, County Wexford, Leinster, Y21 YV83, Éire / Ireland]>",-6.5674944,52.5011493,AC
12.03.2021,Eureka Secondary School,Kells,Meath,1,A82R6C4,"Eureka Secondary School, Father Cullen Park, Ceanannas Mór Rural ED, The Municipal District of Kells, County Meath, Leinster, A82 F866, Éire / Ireland",-6.887043267653878,53.73022585,SA
12.03.2021,Scoil Na Tríonóide Naofa,Doon,Limerick,1,V94Y6H6,"<[OK] Osm - Geocode [Doon, The Municipal District of Cappamore — Kilmallock, County Limerick, Munster, Éire / Ireland]>",-8.2485219,52.6043925,AC
12.03.2021,Maynooth Post Primary School,Maynooth,Kildare,1,W23HC66,"Maynooth Post Primary School, Mill Street, Manor Mills Shopping Centre, Maynooth ED, The Municipal District of Clane — Maynooth, County Kildare, Leinster, W23 V3P6, Éire / Ireland",-6.5939931,53.3817269,SA
12.03.2021,Holy Family Comm. School,Rathcoole,Dublin,2,D24FT54,"Holy Family Community School, Broadfield Grange, Rathcoole ED, Rathcoole, South Dublin, County Dublin, Leinster, D24 VP03, Éire / Ireland",-6.479938052858968,53.27637245,SA
11.03.2021,St Anne's Loreto Primary,Navan,Meath,3,C15E208,"Loreto, Moylena, Tullamore Urban ED, The Municipal District of Tullamore, County Offaly, Leinster, R35 CD82, Éire / Ireland",-7.503062150000005,53.281805750000004,S
11.03.2021,St Anthony's NS,Cork City,Cork,1,T12E400,"St. Anthonys, 15, Lenaboy Gardens, Salthill, Galway Municipal District, Cathair na Gaillimhe, County Galway, Connacht, H91 FC67, Éire / Ireland",-9.0764818,53.26374265,S
11.03.2021,Ballyconnell Mxd NS,Ballyconnell,Cavan,1,H14HK81,"<[OK] Osm - Geocode [Ballyconnell, Cavan-Belturbet Municipal District, County Cavan, H14 EC99, Éire / Ireland]>",-7.583333,54.116667,AC
11.03.2021,Two Mile House NS,Naas,Kildare,2,W91YY75,"Two Mile House, The Municipal District of Kildare — Newbridge, County Kildare, Leinster, W91 DR53, Éire / Ireland",-6.7008753,53.1705724,S
11.03.2021,Robertstown NS,Robertstown,Kildare,1,W91D403,"Robertstown, The Hill, Binn's Bridge, Robertstown ED, The Municipal District of Clane — Maynooth, County Kildare, Leinster, W91XW6H, Éire / Ireland",-6.8154335,53.2693964,SA
11.03.2021,Catherine Mc Auley Special School,Limerick City,Limerick,1,V94AW98,"<[OK] Osm - Geocode [Limerick City, The Metropolitan District of Limerick City, County Limerick, Munster, Éire / Ireland]>",-8.6301239,52.661252,AC
11.03.2021,St Oliver Plunkett NS,"Finglas, D11",Dublin,1,D11XA46,"St Oliver Plunkett, Moneynick Road, Toome, County Antrim, Northern Ireland, BT41 3NJ, United Kingdom",-6.462262422481375,54.751727200000005,S
11.03.2021,Carracastle Central NS,Ballaghaderreen,Mayo,1,F45VK23,"Carracastle Central National School, L1306, Cloonmore ED, Claremorris-Swinford Municipal District, County Mayo, Connacht, Éire / Ireland",-8.703032010479802,53.956267,S
11.03.2021,Dunboyne Junior NS,Dunboyne,Meath,1,A86HW57,"<[OK] Osm - Geocode [Dunboyne, The Municipal District of Ratoath, County Meath, Leinster, A86 R688, Éire / Ireland]>",-6.4760189,53.4194359,AC
11.03.2021,St Stephen's NS,Navan,Meath,1,C15AE03,"St. Stephen's, Saint Stephen's Place, Clonmel West Urban, The Borough District of Clonmel, County Tipperary, Munster, E91 HK58, Éire / Ireland",-7.7177215655061175,52.3526595,S
11.03.2021,Scoil Naomh Eoin,Navan,Meath,1,C15HK75,"Scoil Naomh Eoin, Ratholdren Road, Navan Rural ED, The Municipal District of Navan, County Meath, Leinster, C15H6EK, Éire / Ireland",-6.696109057384497,53.6649675,SA
11.03.2021,St James's Primary School,"James' Street, D8",Dublin,1,D08EC96,"Saint James's, Chapel Street, Sonnagh ED, Claremorris-Swinford Municipal District, County Mayo, Connacht, Éire / Ireland",-8.798214405109013,53.963000199999996,S
11.03.2021,St Laurence's NS,"Baldoyle, D13",Dublin,1,D13C924,"St. Laurence's NS, Chapel Road, Delgany ED, The Municipal District of Greystones, County Wicklow, Leinster, A63 Y6P9, Éire / Ireland",-6.085268573050962,53.1410197,S
11.03.2021,St Declan's College,"Cabra, D7",Dublin,1,D07NN63,"<[OK] Osm - Geocode [Cabra, Connaught Street, Cabra East, Cabra East B ED, Dublin, Dublin 7, Leinster, D07 XH2D, Éire / Ireland]>",-6.2817747,53.3641011,AC
11.03.2021,Balbriggan Comm. College,Balbriggan,Dublin,1,K32HE19,"Balbriggan Community College, Drogheda Street, Balbriggan Urban ED, Balbriggan, Fingal, County Dublin, Leinster, K32 TW27, Éire / Ireland",-6.188933216622194,53.611368999999996,SA
11.03.2021,Crana College,Buncrana,Donegal,1,F93D568,"Crana College, St Columba's Avenue, Buncrana ED, Inishowen Municipal District, County Donegal, F93 C9X6, Éire / Ireland",-7.457752978660421,55.13499275,SA
11.03.2021,Maynooth Comm. College,Maynooth,Kildare,1,W23HC66,"Maynooth Community College, University Village Apartments, Maynooth ED, The Municipal District of Clane — Maynooth, County Kildare, Leinster, KILDARE, Éire / Ireland",-6.5964514,53.3849304,SA
11.03.2021,Blakestown Community School,"Blanchardstown, D15",Dublin,1,D15F978,"Blakestown Community School, Sheepmoor, Blanchardstown-Coolmine ED, Blanchardstown, Fingal, Dublin 15, Leinster, D15 W638, Éire / Ireland",-6.4029415230698605,53.39589205,SA
10.03.2021,Scoil Chóca Naofa,Kilcock,Kildare,1,W23KD79,"Scoil Chóca Naofa National School, 2, Church Street, Kilcock ED, The Municipal District of Clane — Maynooth, County Kildare, Leinster, W23 DW22, Éire / Ireland",-6.667321620458839,53.4024049,SA
10.03.2021,Kilbrittain Mixed NS,Kilbrittain,Cork,1,P72N668,"<[OK] Osm - Geocode [Kilbrittain, The Municipal District of Bandon – Kinsale, County Cork, Munster, Éire / Ireland]>",-8.693074658098345,51.6746193,AC
10.03.2021,Balla NS,Balla,Mayo,1,F23W272,"Balla, Balla ED, Castlebar Municipal District, County Mayo, Connacht, Éire / Ireland",-9.127056454962228,53.8031507,SA
10.03.2021,Scoil Na Mainistreach,Celbridge,Kildare,1,W23VR98,"Scoil na Mainistreach, Shackleton Road, Celbridge ED, The Municipal District of Celbridge — Leixlip, County Kildare, Leinster, W23 A2Y6, Éire / Ireland",-6.554831984177559,53.339687299999994,SA
10.03.2021,Scoil Eoin,Dublin 5,Dublin,1,D05K5P2,"Scoil Eoin, Briarfield Grove, Kilbarrack, Howth ED, Dublin, County Dublin, Leinster, D5, Éire / Ireland",-6.15669689090758,53.38715655,SA
10.03.2021,St Attracta's NS,Ballaghaderreen,Roscommon,1,F45H367,"Saint Attracta's, L5336, Sonnagh ED, Claremorris-Swinford Municipal District, County Mayo, Connacht, Éire / Ireland",-8.793745,53.935922,S
10.03.2021,Scoil Nioclais,Cork City,Cork,1,T12HD86,"Scoil Niocláis, Bellevue Road, Bellevue, Lehenagh, Ballincollig - Carrigaline, Cork, County Cork, Munster, T12HD86​, Éire / Ireland",-8.457467969519723,51.86530485,SA
10.03.2021,St Mary's NS,Edgeworthstown,Longford,1,N39PX32,"St. Mary's NS, Drumboe Avenue, Stranorlar ED, Lifford-Stranorlar Municipal District, County Donegal, F93 Y27K, Éire / Ireland",-7.7758096,54.8024652,S
10.03.2021,Gaelscoil Ui Earcain,"Finglas, D11",Dublin,1,D11VP44,"Gaelscoil Uí Earcáin, Glasanaon Park, Finglas ED, Dublin, County Dublin, Leinster, DUBLIN 11, Éire / Ireland",-6.29001206032402,53.38755385,SA
10.03.2021,Scoil Choilm Comm. NS,"Clonsilla, D15",Dublin,1,D15X582,"Scoil Choilm Community National School, Porterstown Road, Castleknock-Knockmaroon ED, Clonsilla, Fingal, Dublin 15, Leinster, D15 NPY1, Éire / Ireland",-6.408011957432251,53.3760899,S
10.03.2021,Gaelcholáiste Mhuire,Cork City,Cork,1,T23WN77,"<[OK] Osm - Geocode [Cork City, Cork, County Cork, Munster, Éire / Ireland]>",-8.465384593866203,51.88977945,AC
10.03.2021,St Mary's C.B.S.,Enniscorthy,Wexford,1,Y21YK35,"<[OK] Osm - Geocode [Enniscorthy, The Municipal District of Enniscorthy, County Wexford, Leinster, Y21 YV83, Éire / Ireland]>",-6.5674944,52.5011493,AC
10.03.2021,Gaelcholáiste Chiarraí,Tralee,Kerry,1,V92N763,"Gaelcholáiste Chiarraí, Moyderwell, Tralee Urban ED, Tralee Municipal District, County Kerry, Munster, V92 N9FT, Éire / Ireland",-9.699088788648648,52.26664925,SA
